"","geneid_3310","geneid_2978","geneid_6352","geneid_2621","geneid_5337","geneid_10594","geneid_826","geneid_11224","geneid_1982","geneid_8664","geneid_11315","geneid_6727","geneid_2665","geneid_6135","geneid_377","geneid_3183","geneid_4735","geneid_3178","geneid_6233","geneid_6207","geneid_2197","geneid_1072","geneid_6141","geneid_8665","geneid_6193","geneid_6155","geneid_6164","geneid_4677","geneid_56910","geneid_6143","geneid_5250","geneid_6205","geneid_6133","geneid_1655","geneid_6128","geneid_23399","geneid_4736","geneid_11335","geneid_10657","geneid_51493","geneid_2079","geneid_23","geneid_1603","geneid_7528","geneid_10899","geneid_11143","geneid_7705","geneid_9092","geneid_3608","geneid_9552","geneid_8882","geneid_6881","geneid_10438","geneid_4841","geneid_23020","geneid_387","geneid_10921","geneid_6229","geneid_6156","geneid_3326","geneid_375","geneid_3550","geneid_821","geneid_9733","geneid_27013","geneid_10285","geneid_4670","geneid_2987","geneid_79036","geneid_4946","geneid_533","geneid_23326","geneid_10944","geneid_6923","geneid_1327","geneid_10959","geneid_6124","geneid_2339","geneid_6230","geneid_6167","geneid_3094","geneid_1938","geneid_6204","geneid_3190","geneid_51433","geneid_3192","geneid_8661","geneid_7184","geneid_4478","geneid_81","geneid_351","geneid_5573","geneid_1832","geneid_5885","geneid_9948","geneid_4691","geneid_163","geneid_1173","geneid_1213","geneid_9761"
"EW_24",10.5945446122517,3.90733959472612,4.14091082866362,6.87328582781827,4.76165811238086,10.4798638595191,10.2313490239006,12.5446682555496,12.1937950462666,11.6431696259707,11.8363495109773,12.2949394803437,12.2906140536116,13.0530621715527,10.3093904049001,11.8703514945654,11.6002060059546,13.622147311788,13.4320353373553,13.5588529414949,12.5527781078432,13.0061617341657,13.0418098762282,12.2692300289147,13.1477735463916,13.4148098818267,12.9974390378078,12.1982909410941,10.8596513376505,13.4766485648816,12.6500382396122,14.127124254682,13.4151634536754,11.9759184153603,13.4350637850981,9.80645307182283,13.0463746946609,11.8783160203886,12.0058414144239,10.2993290618551,12.0627215273734,9.59579465634649,10.5849640929772,10.6716856809161,11.712659539114,9.04609949126202,10.5559412236569,9.15216908327285,11.5245531869394,10.1602054359859,9.42401836981029,10.061835113724,9.96699638456207,12.8014592357452,11.2243838781348,12.1997893884024,11.3849042586044,14.0332192163761,13.8574184458776,12.453655527002,12.0354429484514,10.5006789205961,11.9284480067488,9.2503768872607,7.85418613351389,10.4766366148866,10.5944213514318,9.74782436976323,9.47314007798549,12.629183544298,10.2060940665029,10.9020165339217,11.3232743230528,11.8298362173445,11.902139057548,11.6954300110494,13.3450454617236,11.4920022998351,13.0267321541444,13.7968748537265,12.3413476333697,12.9288907531906,13.4061903310804,11.5600741906398,10.9734110974321,12.3508895377824,11.1474523765786,12.266278156217,9.88918128310236,7.80888116787808,11.3694080453976,10.4908845163777,4.33855072858919,11.5369891077983,9.28122698144894,12.0888214480329,8.69131979090257,9.85913509111254,11.8244362898881,9.31383949521464
"FADU",4.70455819742045,3.66658189382299,4.83713690156577,6.48649271242815,5.16958642476328,10.4760641994094,11.4905444814499,12.6499347130143,11.0419768887381,10.8899232673872,11.94462782701,11.797447563035,11.4628787090409,12.4088333566087,11.4068238101422,11.9629383241143,12.1774208581234,13.2934622582793,13.4347035763113,13.2284512548802,12.8631790030106,14.0565049753337,13.059058836541,11.8265313607358,13.3821946460111,13.6276363794835,13.0657680491026,10.8006339628548,11.8623497941523,13.2844012413305,12.6595124341329,13.8351337016252,13.295189557918,11.6293943020533,13.0082782308553,10.3485364386015,12.7386651958337,11.5333265597714,11.6398900901064,9.81267619503277,12.8379140582837,10.4223827398638,11.4590106386077,11.3190448318526,11.6383456534754,8.84686310117465,10.9343035262132,10.9192337795825,9.63409594721767,9.98106316837055,9.96750722582937,10.8721483536342,10.0663767723726,12.1712008024252,11.2421216428992,11.3209140353394,11.6561109912374,13.8732190550979,13.8032623217697,12.1334011662911,11.8645362195338,10.2201697138123,12.9059529429117,8.86127994731819,9.52235124767999,9.92358214564763,10.5339817477393,9.72110221429781,9.54161013437861,12.8209099228397,11.2855374382659,10.5077582252616,10.0431190475783,11.9110845867513,11.9491345382512,12.2314757083823,12.9065449476946,11.2937694522509,12.7708183877294,13.8621178424876,11.5441348297492,13.0892243668036,13.884249065496,11.3408815978064,11.2102330214904,11.9547965658944,10.6240836394699,12.383919618683,9.2931357923639,10.2535241895267,10.6353519362357,9.95391108163263,11.6979358162844,11.6052895268269,10.573870341128,12.7590152318548,9.86533161565375,10.5646879982178,11.7356529556283,10.7435251615287
"FTC_133",4.47615913383883,3.80329665945028,5.5703926848213,9.36046396465721,5.30530798219657,10.5790746606313,10.9939992631174,12.3012249031402,11.1901490774079,11.2169370410667,12.3786806806529,12.4555482912787,11.1572215638698,12.7253595212787,10.5228359535761,11.6300036789875,12.1272346074623,13.4722995414763,13.3792795463863,13.3895236465502,12.7539423237664,13.5169050098721,12.9786194846527,11.7784928588435,13.1587977274992,13.588618391448,13.2256487499789,11.8888645557293,11.8164572555382,13.1483951217821,12.2264892768927,13.9816133217856,13.4984398946984,11.8130560070427,12.759419865743,9.65107056889707,12.635461722474,11.8302261867265,11.7785994036748,9.9706103242772,12.6735710203823,10.1525058772182,11.8843162167976,11.2794816735105,11.8651917538191,8.50076795350567,11.1813808185286,8.892975260598,10.1404884915313,10.7824556915223,9.25771439049864,11.1024083783083,9.82095139663627,12.6424155929554,10.7717726120324,12.7898328909967,10.9461373028859,13.8200079373574,13.8566485933686,11.988508818722,12.0564535196431,9.70463921042996,11.8689300527175,7.59320549699496,9.09925940931403,10.1758975794744,9.8853803876663,10.0561231647003,9.99280638987813,13.1769782243138,10.8141349307683,10.5887825129969,10.4810629485176,11.6245971907339,12.315054119349,11.3585771601808,12.4614185605247,10.6966773297093,12.5423619318113,13.4880295610049,11.5779396116286,13.1945185771201,13.7736612102213,11.0383921548542,10.2288297411558,11.4893117498814,10.8673952815719,12.4809703975789,11.4923426368481,10.336353145356,10.8224166997702,11.4457119880161,8.85847737991075,11.3723690875864,11.1692464696961,11.6432200669096,8.50001591957217,10.6132865685778,12.4132104807921,9.70303279723032
"G_401",4.70507602229504,3.7637967434263,4.32282220480357,9.17876341142574,4.22453117737087,10.9873271095162,11.6034323792317,12.5546469574794,10.8344287040411,11.7889361835368,12.4791161546071,12.1985926217898,12.288894396291,12.679036168471,10.9573459884821,12.0951586775171,11.9336018675993,13.8154105005795,13.2720289003213,13.3957412362911,13.0208481138325,13.1888167934308,13.3884050435859,13.120701579771,13.1179563865083,13.5337918325272,13.2843217064607,11.9333500663592,11.4569999549581,13.3262473074253,12.9304366756284,13.8357172584525,13.5706166661681,10.610210867031,13.006481537185,10.2205894309712,13.0542809765873,11.7845812947907,12.2754033887607,10.6415333868481,12.7649306698479,10.1130041286373,11.0674588143747,10.9706371456257,10.6306851612651,9.11950110047577,11.1045541307009,9.07444142950683,10.0088811648046,10.6045545859508,9.81088932676468,10.9908157664315,9.57980612497222,13.0515890076364,11.4546582432034,12.053042922598,11.9288681999868,13.8598893360961,13.632758149092,12.4711125406393,11.7028480657687,9.91992464188585,11.9120933609521,9.28858557809571,9.21034628122162,10.1022204481517,10.1495301941378,9.93536300703667,10.5315754760249,12.6115063069156,10.1220784694633,11.0455378740744,10.5578198817535,12.2476648188803,11.9426952407651,11.1431136001023,12.8282677887377,11.492115657157,12.741488366491,13.6652670187281,11.7923146796771,13.4402304960962,13.9178038055671,11.142485924615,11.0972669662514,11.8886885501002,11.0930031808768,11.7644987760613,10.2286888510023,8.92244590201306,10.5967863734658,9.75202649682872,11.4579251417572,11.0410305767105,10.487741531973,12.5806655050201,10.2219667254029,9.60570725066749,11.658820902863,9.85773654312963
"GAMG",4.6673197131461,3.69589285584295,4.5280833805394,10.283216701238,4.91620961559728,10.5655887728079,11.425079743761,12.1742741679438,11.0634487919009,10.8694286770245,12.501805062537,11.8185916726503,11.0353548767447,11.6424776245201,11.3249555113736,11.4023609653298,11.7927019676965,13.378588317946,12.7099922298327,13.5103516070894,13.0636835958578,13.9657025479424,12.6875724496142,11.3105130283652,13.1336899725314,13.4331792274013,13.1083747582433,11.4182553857116,10.9987050307134,12.8984822546551,12.2896029138656,13.7273024846786,13.3809617218735,11.0553323204165,12.5968601185219,9.5985636618885,11.8250396270571,11.5210580253434,11.7790821728713,10.0374500675021,12.5906516437968,10.1900734645512,11.4467284092442,10.362759411317,10.5935666858112,8.79175288926977,10.0154641662196,9.68314947813555,8.79936482297613,10.3099740871675,9.58760754060553,11.2348413145805,9.45444600846036,12.7422181807252,10.9435121210478,11.6931241899263,11.1522852147512,12.9920469274381,13.3717205706706,11.3144334704681,11.4461525013601,10.8105350099017,12.8860735684755,8.5987566209523,9.4175098645392,9.39763504723573,9.91598304078229,10.0676220458253,10.3155543032685,12.6936712524667,11.6833726889871,10.8402898563962,10.3532957180742,12.2867961998435,11.7283699925335,11.7485184268522,12.2621833238711,10.9657586541134,12.3002370027005,13.7015061140127,12.0848756562547,12.9788598921252,13.7391823207573,10.8370015874345,10.8955415709596,11.3191832892929,10.5180722263908,12.2583892145477,11.4050407509862,10.3590145169181,11.0888138192824,10.1583358089592,7.16735814336549,10.5974392114103,11.4537393717389,12.228361035603,10.0543345392234,11.4256909276392,11.6245363926197,10.4362568397826
"GCIY",4.25258372770204,3.72796867317546,4.81831007894481,5.79267107700594,4.72452943378238,9.83652329407295,11.5788748664781,12.4967257224803,12.2628136838131,11.4578280814367,12.5276550959064,12.1404907541274,12.1591591004134,12.9901573654558,11.2346781512349,11.9949655865197,12.0126966524014,13.58610269625,13.614752051773,13.823957863952,12.8383663465508,13.3363924995474,13.5020540700208,12.114976363983,13.5901414735686,13.6792138750795,13.1758872892977,12.4021109828495,11.3503591237442,13.4861253631794,13.1305581113127,14.0553466900373,13.4093016079786,11.946079224242,13.0789103271139,9.15707312684944,13.0849405711928,11.9221772104048,12.043475648337,9.56454077861434,12.3742744358367,10.3156442593932,11.6574920316971,11.277314430822,11.9216096137412,8.95795221915505,11.0857631944013,8.906048590849,10.546366697883,9.82967421580294,9.29903597295036,11.314736323036,10.2620901022025,13.5521708217039,10.5079667288498,11.7409824917689,11.4688078854539,14.0544073652606,13.788687457275,12.3249132493875,11.7513554419483,10.0099704400185,12.6094792935461,7.93807897313208,8.63384925037465,10.025397642627,9.97369298115291,10.4548547752857,9.9434589020589,12.5254927929884,10.8313435391423,10.6176840046297,11.3608190336758,12.3614446269679,11.9639394301199,11.7618717406767,12.7545409768695,11.2322767755843,12.5208838940749,13.6588523536464,11.2470860082002,13.0725778099077,13.7651796624205,11.3496019341425,11.0139625864233,12.0079661550471,11.2213818307019,12.3640986007098,9.79737084605112,11.0512792566161,10.9005867299802,10.9810559298016,10.092765855142,10.8234217216343,10.619546808045,12.2298038221342,9.67240140944354,11.0657203987558,12.2631674523204,10.2276419194343
"GI_1",4.72602125902071,3.69759177114578,4.45069145398731,9.29135240223505,4.81981397765772,10.7900067247432,11.1425248511597,12.306957266414,10.7914857221967,11.3505274359853,12.6235984599681,11.8038998253243,11.8005982748048,11.9567382480485,11.4852153448479,11.9744540414541,12.137221262268,13.6132334172274,13.0422872666035,13.3856511961412,13.0035728176383,13.7798051846428,13.166954305677,11.3194610795982,13.0212919015176,13.6281534442697,13.1894105647115,10.7753095482003,11.380821430055,13.2362184005868,12.4950087638547,13.7895929167541,13.3716130512062,11.4257843351364,12.6732877776563,10.166917452152,12.495658904052,11.8816535301592,12.0374287198209,9.91787073393435,12.7450366112607,10.2878175297338,11.6135926129875,10.6082832666978,10.9196277070974,8.89099711631476,10.4876653525534,9.47639920998734,9.86165327054176,10.5167946394873,9.02784260914195,10.6266010231816,9.4108531537603,13.1146588576003,11.1838691626379,11.594229540093,11.874775998261,13.6021713530395,13.7912371110946,11.9907741631829,12.2500562439948,10.246138161442,12.367593265274,8.05000783724124,8.54760452568569,10.2040849769899,10.6518093328658,10.472219469094,10.274752376056,12.7739487824375,10.6942260918256,10.8038124517067,9.71342672934783,11.9494841346952,11.9236636173666,11.3389967289395,12.8538225842695,11.7780601547294,12.5460739750995,13.7781744440747,11.5081066196053,13.358830542101,13.9308104403216,10.7961515861788,11.1871699846973,11.399322808308,10.7884318103336,11.6124923233744,11.063386701126,10.3298571504671,11.035838127844,10.3499728511786,4.31437823308327,11.594838036977,10.3210883320248,12.2046230380842,10.2888022804044,11.3377824667313,11.7652981009432,9.93133514276125
"GI_ME_N",4.29622287559082,3.72779247577384,4.97104424829515,9.03690504911875,5.12730420502356,10.488950897347,11.3997400182757,12.5743506201692,11.6094204099891,11.7025261285184,11.9832547427016,12.2046963679623,11.8743884833575,12.7088276585119,11.2150250222885,11.4543132563386,12.2582182920742,13.5599402731873,13.4793821750703,13.6447953700777,13.2017718751252,13.8147754085063,13.2848319836598,12.647495396833,13.6348677826402,13.7682049130157,13.3684509131744,11.7940105113538,10.9719410243344,13.5243597327242,13.1417395543063,13.949818127187,13.5070362075182,12.2376068717026,13.3664925778315,9.61534633710067,13.1978823439014,11.4189051905274,12.1069048710832,9.95327904839545,12.7638269877945,10.2052616897632,11.6325372179003,11.0644274882964,11.055554691857,9.05961273690049,10.932325842868,9.9238739733018,10.5547102365099,10.1174006518302,9.7000087543908,11.2679440842242,10.0342813238296,13.1488820334071,10.8876943708944,12.2011935180826,11.3896490769331,13.7165597761532,13.740700800604,11.7636077755785,11.635538968621,10.1606035411472,12.0110681345987,8.46778518471462,8.64276916240032,9.71708517223816,10.2803039044226,10.1031456589026,10.1463891513062,12.3930174286064,9.99882768262075,10.789282327398,10.9592454351888,11.5168818460129,12.0023668172507,11.6662525079576,12.8103566106061,10.9227037679441,12.6638936342637,13.5668388597654,11.6566906899088,13.2362155678488,13.7388559408048,11.2537781754471,10.9026980006569,11.6356289369528,10.7674252241394,12.297600852884,10.5514764328623,9.85061092246693,10.3318627369129,11.2299153540652,4.0681813128014,10.748493608849,11.9597322721735,11.882222091078,8.82057362492654,11.0200479938584,12.327933709483,10.2827019731627
"GMS_10",4.39333637354712,3.71074916245592,4.85956547493356,10.2638735555997,4.64707088059699,10.9650686863139,11.3182658645904,12.5346985369604,12.5024748623762,10.3425304439878,12.4295543630092,12.4015221072735,11.3813403888005,12.4928236959646,10.3744463787065,11.7051399451053,11.3839148024328,13.3148270869212,13.2668879698734,13.3470668152627,12.821432993984,14.0220704263415,12.9678923938693,11.5175413659471,12.9534391348057,13.6090868780413,13.0722523993628,11.8097941930981,11.4050653946733,12.8493251274816,13.3834301629353,13.5394206665205,13.3660413984138,11.9881688561675,13.4984188628592,9.52022060291513,12.5900226842528,11.8057220977291,11.6915958890782,9.94242984490015,13.1271310755718,10.8148394017908,11.6025498980575,11.7401631697374,11.0782666468398,9.1019685107385,10.4750167068549,9.78097490495,10.9123770870872,10.174590360552,8.98286157360962,10.8458257349881,9.63170156263863,12.8532696287259,11.439869657275,12.8288668369379,11.1022905091818,13.4522995035545,13.7397185637205,12.7806531700676,11.8790545974594,9.91444806634779,12.0499432212406,8.66140273948196,8.66474669155587,10.0597868539019,11.0597216144709,9.70458262731869,9.48440040058848,13.4943614279746,10.9086438988868,10.8651754929486,10.952017689845,11.7870138385447,11.9741862049786,11.440274571543,12.5884260435031,11.2678263520811,12.3985096150002,13.6043281266421,11.9734749784645,13.1796115883706,13.816892427444,10.8254397852096,10.5068752982809,11.8739629963155,10.4029770346974,12.0956958817897,11.8611666659158,10.7740635920196,11.2383384556156,10.963963441296,5.06285119326903,11.5228891765748,11.11137685537,12.0808876979766,7.88422223913732,11.0176100667247,12.0872413495292,9.07434347272233
"GP5D",4.66512889352631,3.7479930718313,4.57991841267005,10.9019707955225,4.82005668161702,10.8348502499081,11.4700161626279,12.1334425053742,11.2114468834664,11.281251001036,12.4757913920102,12.0885982772644,12.2683649651604,12.0712350556266,12.217110930664,11.8814523792452,11.8956929599852,13.5634904013797,13.2110703326743,13.4407391245706,13.103315580084,13.6984941412269,13.2405677449639,11.5605166392731,13.2235539638062,13.5164940925163,13.4362454881934,12.0064441332735,12.0403116169798,13.1378155212486,12.8181871272221,13.77564601249,13.3678417905114,10.7723193575299,12.714878127564,10.2986243534089,12.522755615401,11.4276689670016,11.9105032474228,10.3574423433908,12.9442702097129,9.5645465337376,11.3801184862508,11.3453305025381,11.2517861811395,8.88482193548894,10.8016226102199,8.77707954370609,8.88666909161124,10.3222921970626,9.65546158368684,10.8525315409767,9.65264709055396,12.6660428300637,11.3047617285419,11.5753958311032,11.6343030343004,13.8701959623234,13.4963304962009,11.9295711343181,12.0699041750901,9.27738863266482,12.563467346888,8.70142579289746,9.52677908101787,10.3146737691443,10.6659756614211,10.0325141654439,10.0936182547602,12.8581923274783,10.930009844023,11.0499370208351,9.58991686083764,12.3086964340417,12.2992649884626,11.943487677462,12.6115985913623,10.6782781889876,12.4495592113972,13.6689894548577,11.8816419543839,13.4557402284947,13.8793190535,10.9184499850203,11.0204431103545,11.2861745290286,10.7552664373174,11.7922258711114,4.45874198878052,10.9480664239846,10.9766377011772,9.85517868622449,11.3455673911551,10.9630758803992,9.89302590539525,12.7440776690229,10.3977628897691,10.4702011735882,11.7367231235629,11.6034150096607
"GR_ST",7.83415917497836,3.70673206606047,4.37979485476625,6.46640990879252,4.49605370264705,10.8863473718062,9.81647292944343,12.6741547418787,11.155822315281,11.4710553497934,12.3571815620311,11.8426017596438,12.4668707416069,12.6402304318428,10.7026231841235,12.2742080022851,11.7410765446741,13.5943390729762,13.5280119906632,13.9421909681987,13.4079585533002,12.8472444858924,13.1930361269974,11.8569266277946,13.2854199339108,13.3719951610674,13.4915749195207,12.3510236230665,11.557757283707,13.7899224216407,12.7721624981261,13.8413056957835,13.8114109226638,11.5267016015529,12.3501825034682,9.94271821417206,13.0131536637259,11.8146282258136,12.0249038437371,10.2600721168743,13.0189573804624,10.0724289072178,11.8900493310213,11.9240546975117,11.9857266492911,8.34370022280471,11.2182478681989,9.04528190132494,10.8475891987537,10.3533690649134,9.91716489389479,9.60510076578099,10.5213440572709,12.2760132752891,11.3199970187974,11.7016381596723,11.3874121510305,13.7109212052354,13.9022853614548,10.6540983973244,12.1810669850261,10.7788591495613,12.467111703898,9.2537812882626,8.83727474310957,10.5502435921658,10.6718691002367,10.1217163833033,10.3270446663822,13.2539424553234,11.1807605705933,11.0953410681702,10.8906080142457,11.8203365539995,12.2751724066145,12.2046582506043,13.0892354173154,12.0251048355826,12.7838372662076,13.7366514986587,11.8072863744081,13.3384731605539,13.9247991186105,11.4362029286877,9.90672161805016,11.6262089874289,11.0527902403211,12.2797631266421,9.42802951044475,7.67909142409279,3.92434731112469,10.6847191141134,4.18292368116293,11.1023064848097,10.3284125239907,12.5791395034414,9.06938839363619,9.40480012048391,11.9049626710067,9.69572628519585
